Month,Year,Dayweek,Time,Time of day,Day of week,Christmas Period,Easter Period,Time ID
9,2018,Tuesday,15:50,Day,Weekday,No,No,5932
9,2018,Tuesday,17:00,Day,Weekday,No,No,5933
9,2018,Tuesday,22:45,Night,Weekday,No,No,5934
9,2018,Wednesday,12:03,Day,Weekday,No,No,5935
9,2018,Wednesday,13:17,Day,Weekday,No,No,5936
9,2018,Wednesday,13:50,Day,Weekday,No,No,5937
9,2018,Wednesday,14:00,Day,Weekday,No,No,5938
9,2018,Wednesday,15:27,Day,Weekday,No,No,5939
9,2018,Wednesday,18:30,Night,Weekday,No,No,5940
8,2018,Friday,2:59,Night,Weekday,No,No,5941
8,2018,Friday,8:30,Day,Weekday,No,No,5942
8,2018,Friday,9:15,Day,Weekday,No,No,5943
8,2018,Friday,10:00,Day,Weekday,No,No,5944
8,2018,Friday,10:55,Day,Weekday,No,No,5945
8,2018,Friday,11:20,Day,Weekday,No,No,5946
8,2018,Friday,12:00,Day,Weekday,No,No,5947
8,2018,Friday,14:00,Day,Weekday,No,No,5948
8,2018,Friday,15:05,Day,Weekday,No,No,5949
8,2018,Friday,16:50,Day,Weekday,No,No,5950
8,2018,Friday,17:00,Day,Weekday,No,No,5951
8,2018,Friday,19:00,Night,Weekend,No,No,5952
8,2018,Friday,19:18,Night,Weekend,No,No,5953
8,2018,Friday,21:16,Night,Weekend,No,No,5954
8,2018,Friday,23:39,Night,Weekend,No,No,5955
8,2018,Monday,4:24,Night,Weekend,No,No,5956
8,2018,Monday,6:00,Day,Weekday,No,No,5957
8,2018,Monday,8:00,Day,Weekday,No,No,5958
8,2018,Monday,10:15,Day,Weekday,No,No,5959
8,2018,Monday,10:30,Day,Weekday,No,No,5960
8,2018,Monday,11:00,Day,Weekday,No,No,5961
8,2018,Monday,11:12,Day,Weekday,No,No,5962
8,2018,Monday,13:50,Day,Weekday,No,No,5963
8,2018,Monday,16:00,Day,Weekday,No,No,5964
8,2018,Monday,16:30,Day,Weekday,No,No,5965
8,2018,Monday,17:00,Day,Weekday,No,No,5966
8,2018,Monday,17:05,Day,Weekday,No,No,5967
8,2018,Monday,18:00,Night,Weekday,No,No,5968
8,2018,Monday,19:20,Night,Weekday,No,No,5969
8,2018,Monday,21:20,Night,Weekday,No,No,5970
8,2018,Saturday,0:50,Night,Weekend,No,No,5971
8,2018,Saturday,1:30,Night,Weekend,No,No,5972
8,2018,Saturday,5:00,Night,Weekend,No,No,5973
8,2018,Saturday,7:45,Day,Weekend,No,No,5974
8,2018,Saturday,13:25,Day,Weekend,No,No,5975
8,2018,Saturday,18:20,Night,Weekend,No,No,5976
8,2018,Saturday,18:26,Night,Weekend,No,No,5977
8,2018,Saturday,19:15,Night,Weekend,No,No,5978
8,2018,Saturday,19:50,Night,Weekend,No,No,5979
8,2018,Saturday,23:00,Night,Weekend,No,No,5980
8,2018,Sunday,2:00,Night,Weekend,No,No,5981
8,2018,Sunday,9:58,Day,Weekend,No,No,5982
8,2018,Sunday,11:00,Day,Weekend,No,No,5983
8,2018,Sunday,11:50,Day,Weekend,No,No,5984
8,2018,Sunday,12:33,Day,Weekend,No,No,5985
8,2018,Sunday,13:30,Day,Weekend,No,No,5986
8,2018,Sunday,14:32,Day,Weekend,No,No,5987
8,2018,Sunday,15:45,Day,Weekend,No,No,5988
8,2018,Sunday,17:00,Day,Weekend,No,No,5989
8,2018,Sunday,18:00,Night,Weekend,No,No,5990
8,2018,Sunday,18:25,Night,Weekend,No,No,5991
8,2018,Sunday,23:40,Night,Weekend,No,No,5992
8,2018,Thursday,4:30,Night,Weekday,No,No,5993
8,2018,Thursday,6:00,Day,Weekday,No,No,5994
8,2018,Thursday,14:50,Day,Weekday,No,No,5995
8,2018,Thursday,15:00,Day,Weekday,No,No,5996
8,2018,Thursday,18:15,Night,Weekday,No,No,5997
8,2018,Thursday,22:00,Night,Weekday,No,No,5998
8,2018,Thursday,22:55,Night,Weekday,No,No,5999
8,2018,Tuesday,4:15,Night,Weekday,No,No,6000
8,2018,Tuesday,6:50,Day,Weekday,No,No,6001
8,2018,Tuesday,9:00,Day,Weekday,No,No,6002
8,2018,Tuesday,10:00,Day,Weekday,No,No,6003
8,2018,Tuesday,10:35,Day,Weekday,No,No,6004
8,2018,Tuesday,12:00,Day,Weekday,No,No,6005
8,2018,Tuesday,12:50,Day,Weekday,No,No,6006
8,2018,Tuesday,13:00,Day,Weekday,No,No,6007
8,2018,Tuesday,14:00,Day,Weekday,No,No,6008
8,2018,Tuesday,15:40,Day,Weekday,No,No,6009
8,2018,Tuesday,16:30,Day,Weekday,No,No,6010
8,2018,Tuesday,17:28,Day,Weekday,No,No,6011
8,2018,Tuesday,21:30,Night,Weekday,No,No,6012
8,2018,Tuesday,22:05,Night,Weekday,No,No,6013
8,2018,Tuesday,23:20,Night,Weekday,No,No,6014
8,2018,Wednesday,5:56,Night,Weekday,No,No,6015
8,2018,Wednesday,7:00,Day,Weekday,No,No,6016
8,2018,Wednesday,11:30,Day,Weekday,No,No,6017
8,2018,Wednesday,13:00,Day,Weekday,No,No,6018
8,2018,Wednesday,14:00,Day,Weekday,No,No,6019
8,2018,Wednesday,15:00,Day,Weekday,No,No,6020
8,2018,Wednesday,16:45,Day,Weekday,No,No,6021
8,2018,Wednesday,17:00,Day,Weekday,No,No,6022
8,2018,Wednesday,18:06,Night,Weekday,No,No,6023
8,2018,Wednesday,18:20,Night,Weekday,No,No,6024
7,2018,Friday,5:15,Night,Weekday,No,No,6025
7,2018,Friday,6:00,Day,Weekday,No,No,6026
7,2018,Friday,8:10,Day,Weekday,No,No,6027
7,2018,Friday,9:55,Day,Weekday,No,No,6028
7,2018,Friday,12:00,Day,Weekday,No,No,6029
7,2018,Friday,12:45,Day,Weekday,No,No,6030
7,2018,Friday,14:30,Day,Weekday,No,No,6031
7,2018,Friday,17:00,Day,Weekday,No,No,6032
7,2018,Friday,18:00,Night,Weekend,No,No,6033
7,2018,Friday,20:00,Night,Weekend,No,No,6034
7,2018,Friday,21:05,Night,Weekend,No,No,6035
7,2018,Monday,1:25,Night,Weekend,No,No,6036
7,2018,Monday,6:11,Day,Weekday,No,No,6037
7,2018,Monday,11:00,Day,Weekday,No,No,6038
7,2018,Monday,11:26,Day,Weekday,No,No,6039
7,2018,Monday,12:35,Day,Weekday,No,No,6040
7,2018,Monday,16:04,Day,Weekday,No,No,6041
7,2018,Monday,16:30,Day,Weekday,No,No,6042
7,2018,Monday,18:10,Night,Weekday,No,No,6043
7,2018,Monday,22:05,Night,Weekday,No,No,6044
7,2018,Monday,23:49,Night,Weekday,No,No,6045
7,2018,Saturday,0:00,Night,Weekend,No,No,6046
7,2018,Saturday,2:27,Night,Weekend,No,No,6047
7,2018,Saturday,4:55,Night,Weekend,No,No,6048
7,2018,Saturday,6:00,Day,Weekend,No,No,6049
7,2018,Saturday,9:13,Day,Weekend,No,No,6050
7,2018,Saturday,9:30,Day,Weekend,No,No,6051
7,2018,Saturday,10:30,Day,Weekend,No,No,6052
7,2018,Saturday,10:50,Day,Weekend,No,No,6053
7,2018,Saturday,12:25,Day,Weekend,No,No,6054
7,2018,Saturday,22:53,Night,Weekend,No,No,6055
7,2018,Sunday,0:00,Night,Weekend,No,No,6056
7,2018,Sunday,0:01,Night,Weekend,No,No,6057
7,2018,Sunday,0:10,Night,Weekend,No,No,6058
7,2018,Sunday,1:00,Night,Weekend,No,No,6059
7,2018,Sunday,3:00,Night,Weekend,No,No,6060
7,2018,Sunday,4:38,Night,Weekend,No,No,6061
7,2018,Sunday,9:50,Day,Weekend,No,No,6062
7,2018,Sunday,10:00,Day,Weekend,No,No,6063
7,2018,Sunday,10:20,Day,Weekend,No,No,6064
7,2018,Sunday,15:35,Day,Weekend,No,No,6065
7,2018,Sunday,17:45,Day,Weekend,No,No,6066
7,2018,Sunday,19:00,Night,Weekend,No,No,6067
7,2018,Sunday,19:08,Night,Weekend,No,No,6068
7,2018,Sunday,20:00,Night,Weekend,No,No,6069
7,2018,Sunday,22:16,Night,Weekend,No,No,6070
7,2018,Thursday,0:29,Night,Weekday,No,No,6071
7,2018,Thursday,2:40,Night,Weekday,No,No,6072
7,2018,Thursday,5:54,Night,Weekday,No,No,6073
7,2018,Thursday,8:43,Day,Weekday,No,No,6074
7,2018,Thursday,9:20,Day,Weekday,No,No,6075
7,2018,Thursday,10:40,Day,Weekday,No,No,6076
7,2018,Thursday,12:00,Day,Weekday,No,No,6077
7,2018,Thursday,12:57,Day,Weekday,No,No,6078
7,2018,Thursday,14:00,Day,Weekday,No,No,6079
7,2018,Thursday,17:10,Day,Weekday,No,No,6080
7,2018,Thursday,20:30,Night,Weekday,No,No,6081
7,2018,Thursday,20:32,Night,Weekday,No,No,6082
7,2018,Thursday,21:00,Night,Weekday,No,No,6083
7,2018,Tuesday,7:00,Day,Weekday,No,No,6084
7,2018,Tuesday,9:40,Day,Weekday,No,No,6085
7,2018,Tuesday,11:00,Day,Weekday,No,No,6086
7,2018,Tuesday,13:45,Day,Weekday,No,No,6087
7,2018,Tuesday,15:00,Day,Weekday,No,No,6088
7,2018,Tuesday,16:45,Day,Weekday,No,No,6089
7,2018,Tuesday,17:00,Day,Weekday,No,No,6090
7,2018,Tuesday,18:15,Night,Weekday,No,No,6091
7,2018,Tuesday,18:23,Night,Weekday,No,No,6092
7,2018,Tuesday,19:30,Night,Weekday,No,No,6093
7,2018,Wednesday,12:20,Day,Weekday,No,No,6094
7,2018,Wednesday,14:00,Day,Weekday,No,No,6095
7,2018,Wednesday,14:56,Day,Weekday,No,No,6096
7,2018,Wednesday,16:40,Day,Weekday,No,No,6097
7,2018,Wednesday,17:00,Day,Weekday,No,No,6098
7,2018,Wednesday,18:00,Night,Weekday,No,No,6099
7,2018,Wednesday,19:30,Night,Weekday,No,No,6100
7,2018,Wednesday,22:00,Night,Weekday,No,No,6101
7,2018,Wednesday,23:28,Night,Weekday,No,No,6102
6,2018,Friday,5:16,Night,Weekday,No,No,6103
6,2018,Friday,7:11,Day,Weekday,No,No,6104
6,2018,Friday,12:42,Day,Weekday,No,No,6105
6,2018,Friday,14:00,Day,Weekday,No,No,6106
6,2018,Friday,16:05,Day,Weekday,No,No,6107
6,2018,Friday,20:00,Night,Weekend,No,No,6108
6,2018,Friday,23:00,Night,Weekend,No,No,6109
6,2018,Monday,6:30,Day,Weekday,No,No,6110
6,2018,Monday,10:30,Day,Weekday,No,No,6111
6,2018,Monday,10:48,Day,Weekday,No,No,6112
6,2018,Monday,11:10,Day,Weekday,No,No,6113
6,2018,Monday,13:00,Day,Weekday,No,No,6114
6,2018,Monday,21:38,Night,Weekday,No,No,6115
6,2018,Saturday,0:00,Night,Weekend,No,No,6116
6,2018,Saturday,1:35,Night,Weekend,No,No,6117
6,2018,Saturday,2:00,Night,Weekend,No,No,6118
6,2018,Saturday,3:15,Night,Weekend,No,No,6119
6,2018,Saturday,7:00,Day,Weekend,No,No,6120
6,2018,Saturday,7:20,Day,Weekend,No,No,6121
6,2018,Saturday,8:50,Day,Weekend,No,No,6122
6,2018,Saturday,10:50,Day,Weekend,No,No,6123
6,2018,Saturday,15:00,Day,Weekend,No,No,6124
6,2018,Saturday,19:00,Night,Weekend,No,No,6125
6,2018,Saturday,20:30,Night,Weekend,No,No,6126
6,2018,Saturday,23:50,Night,Weekend,No,No,6127
6,2018,Sunday,1:24,Night,Weekend,No,No,6128
6,2018,Sunday,2:35,Night,Weekend,No,No,6129
6,2018,Sunday,4:00,Night,Weekend,No,No,6130
6,2018,Sunday,5:45,Night,Weekend,No,No,6131
6,2018,Sunday,6:00,Day,Weekend,No,No,6132
6,2018,Sunday,7:40,Day,Weekend,No,No,6133
6,2018,Sunday,9:36,Day,Weekend,No,No,6134
6,2018,Sunday,10:00,Day,Weekend,No,No,6135
6,2018,Sunday,10:22,Day,Weekend,No,No,6136
6,2018,Sunday,11:00,Day,Weekend,No,No,6137
6,2018,Sunday,11:30,Day,Weekend,No,No,6138
6,2018,Sunday,11:37,Day,Weekend,No,No,6139
6,2018,Sunday,12:00,Day,Weekend,No,No,6140
6,2018,Sunday,12:10,Day,Weekend,No,No,6141
6,2018,Sunday,15:00,Day,Weekend,No,No,6142
6,2018,Sunday,16:00,Day,Weekend,No,No,6143
6,2018,Sunday,19:00,Night,Weekend,No,No,6144
6,2018,Sunday,20:10,Night,Weekend,No,No,6145
6,2018,Thursday,4:00,Night,Weekday,No,No,6146
6,2018,Thursday,6:00,Day,Weekday,No,No,6147
6,2018,Thursday,7:00,Day,Weekday,No,No,6148
6,2018,Thursday,8:00,Day,Weekday,No,No,6149
6,2018,Thursday,17:00,Day,Weekday,No,No,6150
6,2018,Thursday,17:50,Day,Weekday,No,No,6151
6,2018,Thursday,19:55,Night,Weekday,No,No,6152
6,2018,Thursday,23:06,Night,Weekday,No,No,6153
6,2018,Tuesday,7:00,Day,Weekday,No,No,6154
6,2018,Tuesday,8:00,Day,Weekday,No,No,6155
6,2018,Tuesday,12:45,Day,Weekday,No,No,6156
6,2018,Tuesday,13:19,Day,Weekday,No,No,6157
6,2018,Tuesday,18:15,Night,Weekday,No,No,6158
6,2018,Wednesday,6:00,Day,Weekday,No,No,6159
6,2018,Wednesday,6:50,Day,Weekday,No,No,6160
6,2018,Wednesday,9:10,Day,Weekday,No,No,6161
6,2018,Wednesday,11:26,Day,Weekday,No,No,6162
6,2018,Wednesday,11:50,Day,Weekday,No,No,6163
6,2018,Wednesday,12:57,Day,Weekday,No,No,6164
6,2018,Wednesday,13:48,Day,Weekday,No,No,6165
6,2018,Wednesday,14:00,Day,Weekday,No,No,6166
6,2018,Wednesday,15:30,Day,Weekday,No,No,6167
6,2018,Wednesday,16:00,Day,Weekday,No,No,6168
6,2018,Wednesday,17:35,Day,Weekday,No,No,6169
6,2018,Wednesday,18:06,Night,Weekday,No,No,6170
6,2018,Wednesday,19:45,Night,Weekday,No,No,6171
6,2018,Wednesday,23:58,Night,Weekday,No,No,6172
5,2018,Friday,7:45,Day,Weekday,No,No,6173
5,2018,Friday,9:40,Day,Weekday,No,No,6174
5,2018,Friday,13:29,Day,Weekday,No,No,6175
5,2018,Friday,13:35,Day,Weekday,No,No,6176
5,2018,Friday,19:20,Night,Weekend,No,No,6177
5,2018,Friday,20:00,Night,Weekend,No,No,6178
5,2018,Friday,20:13,Night,Weekend,No,No,6179
5,2018,Friday,21:05,Night,Weekend,No,No,6180
5,2018,Friday,21:20,Night,Weekend,No,No,6181
5,2018,Friday,23:10,Night,Weekend,No,No,6182
5,2018,Monday,6:50,Day,Weekday,No,No,6183
5,2018,Monday,7:45,Day,Weekday,No,No,6184
5,2018,Monday,7:55,Day,Weekday,No,No,6185
5,2018,Monday,8:00,Day,Weekday,No,No,6186
5,2018,Monday,8:20,Day,Weekday,No,No,6187
5,2018,Monday,9:30,Day,Weekday,No,No,6188
5,2018,Monday,14:38,Day,Weekday,No,No,6189
5,2018,Monday,16:00,Day,Weekday,No,No,6190
5,2018,Monday,18:00,Night,Weekday,No,No,6191
5,2018,Monday,18:30,Night,Weekday,No,No,6192
5,2018,Monday,19:00,Night,Weekday,No,No,6193
5,2018,Monday,20:35,Night,Weekday,No,No,6194
5,2018,Saturday,1:42,Night,Weekend,No,No,6195
5,2018,Saturday,2:30,Night,Weekend,No,No,6196
5,2018,Saturday,2:50,Night,Weekend,No,No,6197
5,2018,Saturday,5:45,Night,Weekend,No,No,6198
5,2018,Saturday,10:30,Day,Weekend,No,No,6199
5,2018,Saturday,10:40,Day,Weekend,No,No,6200
5,2018,Saturday,13:38,Day,Weekend,No,No,6201
5,2018,Saturday,14:00,Day,Weekend,No,No,6202
5,2018,Saturday,14:03,Day,Weekend,No,No,6203
5,2018,Saturday,18:05,Night,Weekend,No,No,6204
5,2018,Saturday,20:00,Night,Weekend,No,No,6205
5,2018,Saturday,22:30,Night,Weekend,No,No,6206
5,2018,Sunday,1:00,Night,Weekend,No,No,6207
5,2018,Sunday,2:35,Night,Weekend,No,No,6208
5,2018,Sunday,8:15,Day,Weekend,No,No,6209
5,2018,Sunday,8:53,Day,Weekend,No,No,6210
5,2018,Sunday,10:56,Day,Weekend,No,No,6211
5,2018,Sunday,11:05,Day,Weekend,No,No,6212
5,2018,Sunday,12:00,Day,Weekend,No,No,6213
5,2018,Sunday,12:50,Day,Weekend,No,No,6214
5,2018,Sunday,15:00,Day,Weekend,No,No,6215
5,2018,Sunday,16:18,Day,Weekend,No,No,6216
5,2018,Sunday,19:15,Night,Weekend,No,No,6217
5,2018,Sunday,19:30,Night,Weekend,No,No,6218
5,2018,Sunday,23:20,Night,Weekend,No,No,6219
5,2018,Thursday,10:30,Day,Weekday,No,No,6220
5,2018,Thursday,11:40,Day,Weekday,No,No,6221
5,2018,Thursday,13:00,Day,Weekday,No,No,6222
5,2018,Thursday,15:18,Day,Weekday,No,No,6223
5,2018,Thursday,15:24,Day,Weekday,No,No,6224
5,2018,Thursday,17:00,Day,Weekday,No,No,6225
5,2018,Thursday,22:45,Night,Weekday,No,No,6226
5,2018,Tuesday,6:00,Day,Weekday,No,No,6227
5,2018,Tuesday,7:50,Day,Weekday,No,No,6228
5,2018,Tuesday,8:05,Day,Weekday,No,No,6229
5,2018,Tuesday,8:45,Day,Weekday,No,No,6230
5,2018,Tuesday,9:00,Day,Weekday,No,No,6231
5,2018,Tuesday,9:20,Day,Weekday,No,No,6232
5,2018,Tuesday,10:20,Day,Weekday,No,No,6233
5,2018,Tuesday,10:50,Day,Weekday,No,No,6234
5,2018,Tuesday,11:10,Day,Weekday,No,No,6235
5,2018,Tuesday,11:55,Day,Weekday,No,No,6236
5,2018,Tuesday,11:58,Day,Weekday,No,No,6237
5,2018,Tuesday,13:40,Day,Weekday,No,No,6238
5,2018,Tuesday,20:54,Night,Weekday,No,No,6239
5,2018,Tuesday,21:00,Night,Weekday,No,No,6240
5,2018,Tuesday,22:00,Night,Weekday,No,No,6241
5,2018,Wednesday,7:00,Day,Weekday,No,No,6242
5,2018,Wednesday,10:00,Day,Weekday,No,No,6243
5,2018,Wednesday,11:45,Day,Weekday,No,No,6244
5,2018,Wednesday,14:38,Day,Weekday,No,No,6245
5,2018,Wednesday,15:11,Day,Weekday,No,No,6246
5,2018,Wednesday,18:05,Night,Weekday,No,No,6247
5,2018,Wednesday,20:44,Night,Weekday,No,No,6248
5,2018,Wednesday,21:00,Night,Weekday,No,No,6249
5,2018,Wednesday,23:04,Night,Weekday,No,No,6250
5,2018,Wednesday,23:20,Night,Weekday,No,No,6251
4,2018,Friday,0:55,Night,Weekday,No,No,6252
4,2018,Friday,7:39,Day,Weekday,No,No,6253
4,2018,Friday,10:10,Day,Weekday,No,No,6254
4,2018,Friday,13:40,Day,Weekday,No,No,6255
4,2018,Friday,15:30,Day,Weekday,No,No,6256
4,2018,Friday,16:00,Day,Weekday,No,No,6257
4,2018,Friday,16:21,Day,Weekday,No,No,6258
4,2018,Friday,16:45,Day,Weekday,No,No,6259
4,2018,Friday,19:47,Night,Weekend,No,No,6260
4,2018,Friday,20:30,Night,Weekend,No,No,6261
4,2018,Friday,23:49,Night,Weekend,No,No,6262
4,2018,Monday,5:10,Night,Weekend,No,No,6263
4,2018,Monday,8:00,Day,Weekday,No,No,6264
4,2018,Monday,9:45,Day,Weekday,No,No,6265
4,2018,Monday,11:00,Day,Weekday,No,No,6266
4,2018,Monday,12:00,Day,Weekday,No,Yes,6267
4,2018,Monday,12:30,Day,Weekday,No,No,6268
4,2018,Monday,14:00,Day,Weekday,No,No,6269
4,2018,Monday,16:10,Day,Weekday,No,No,6270
4,2018,Monday,17:00,Day,Weekday,No,No,6271
4,2018,Monday,17:35,Day,Weekday,No,No,6272
4,2018,Monday,18:30,Night,Weekday,No,No,6273
4,2018,Monday,18:45,Night,Weekday,No,Yes,6274
4,2018,Monday,22:00,Night,Weekday,No,No,6275
4,2018,Saturday,1:00,Night,Weekend,No,No,6276
4,2018,Saturday,1:11,Night,Weekend,No,No,6277
4,2018,Saturday,3:10,Night,Weekend,No,No,6278
4,2018,Saturday,5:44,Night,Weekend,No,No,6279
4,2018,Saturday,8:15,Day,Weekend,No,No,6280
4,2018,Saturday,9:04,Day,Weekend,No,No,6281
4,2018,Saturday,9:05,Day,Weekend,No,No,6282
4,2018,Saturday,10:10,Day,Weekend,No,No,6283
4,2018,Saturday,14:40,Day,Weekend,No,No,6284
4,2018,Sunday,0:00,Night,Weekend,No,No,6285
4,2018,Sunday,4:00,Night,Weekend,No,No,6286
4,2018,Sunday,9:40,Day,Weekend,No,No,6287
4,2018,Sunday,10:30,Day,Weekend,No,No,6288
4,2018,Sunday,11:28,Day,Weekend,No,No,6289
4,2018,Sunday,11:30,Day,Weekend,No,No,6290
4,2018,Sunday,11:33,Day,Weekend,No,Yes,6291
4,2018,Sunday,12:05,Day,Weekend,No,No,6292
4,2018,Sunday,12:30,Day,Weekend,No,Yes,6293
4,2018,Sunday,14:00,Day,Weekend,No,No,6294
4,2018,Sunday,15:30,Day,Weekend,No,No,6295
4,2018,Sunday,15:30,Day,Weekend,No,Yes,6296
4,2018,Sunday,16:12,Day,Weekend,No,No,6297
4,2018,Sunday,17:00,Day,Weekend,No,No,6298
4,2018,Sunday,18:10,Night,Weekend,No,No,6299
4,2018,Sunday,18:50,Night,Weekend,No,No,6300
4,2018,Sunday,19:00,Night,Weekend,No,No,6301
4,2018,Sunday,19:00,Night,Weekend,No,Yes,6302
4,2018,Sunday,22:00,Night,Weekend,No,No,6303
4,2018,Thursday,1:15,Night,Weekday,No,No,6304
4,2018,Thursday,9:20,Day,Weekday,No,No,6305
4,2018,Thursday,13:09,Day,Weekday,No,No,6306
4,2018,Thursday,13:23,Day,Weekday,No,No,6307
4,2018,Thursday,15:40,Day,Weekday,No,No,6308
4,2018,Thursday,17:20,Day,Weekday,No,No,6309
4,2018,Thursday,22:30,Night,Weekday,No,No,6310
4,2018,Tuesday,1:30,Night,Weekday,No,No,6311
4,2018,Tuesday,5:20,Night,Weekday,No,No,6312
4,2018,Tuesday,6:00,Day,Weekday,No,No,6313
4,2018,Tuesday,7:15,Day,Weekday,No,No,6314
4,2018,Tuesday,11:00,Day,Weekday,No,No,6315
4,2018,Tuesday,13:50,Day,Weekday,No,No,6316
4,2018,Tuesday,18:00,Night,Weekday,No,No,6317
4,2018,Tuesday,18:37,Night,Weekday,No,No,6318
4,2018,Wednesday,0:10,Night,Weekday,No,No,6319
4,2018,Wednesday,3:45,Night,Weekday,No,No,6320
4,2018,Wednesday,9:14,Day,Weekday,No,No,6321
4,2018,Wednesday,10:15,Day,Weekday,No,No,6322
4,2018,Wednesday,11:05,Day,Weekday,No,No,6323
4,2018,Wednesday,11:20,Day,Weekday,No,No,6324
4,2018,Wednesday,11:28,Day,Weekday,No,No,6325
4,2018,Wednesday,15:30,Day,Weekday,No,No,6326
4,2018,Wednesday,16:07,Day,Weekday,No,No,6327
4,2018,Wednesday,18:20,Night,Weekday,No,No,6328
4,2018,Wednesday,20:00,Night,Weekday,No,No,6329
3,2018,Friday,3:30,Night,Weekday,No,No,6330
3,2018,Friday,6:23,Day,Weekday,No,No,6331
3,2018,Friday,7:00,Day,Weekday,No,Yes,6332
3,2018,Friday,7:30,Day,Weekday,No,No,6333
3,2018,Friday,8:00,Day,Weekday,No,No,6334
3,2018,Friday,11:00,Day,Weekday,No,No,6335
3,2018,Friday,11:05,Day,Weekday,No,No,6336
3,2018,Friday,11:10,Day,Weekday,No,No,6337
3,2018,Friday,11:13,Day,Weekday,No,No,6338
3,2018,Friday,13:05,Day,Weekday,No,No,6339
3,2018,Friday,14:00,Day,Weekday,No,No,6340
3,2018,Friday,15:00,Day,Weekday,No,No,6341
3,2018,Friday,15:14,Day,Weekday,No,No,6342
3,2018,Friday,16:05,Day,Weekday,No,No,6343
3,2018,Friday,16:50,Day,Weekday,No,No,6344
3,2018,Friday,17:40,Day,Weekday,No,No,6345
3,2018,Friday,17:45,Day,Weekday,No,No,6346
3,2018,Friday,18:50,Night,Weekend,No,No,6347
3,2018,Friday,18:55,Night,Weekend,No,No,6348
3,2018,Friday,19:00,Night,Weekend,No,No,6349
3,2018,Friday,19:24,Night,Weekend,No,Yes,6350
3,2018,Friday,19:50,Night,Weekend,No,No,6351
3,2018,Friday,21:00,Night,Weekend,No,No,6352
3,2018,Friday,22:15,Night,Weekend,No,No,6353
3,2018,Friday,23:15,Night,Weekend,No,No,6354
3,2018,Monday,5:00,Night,Weekend,No,No,6355
3,2018,Monday,6:00,Day,Weekday,No,No,6356
3,2018,Monday,6:50,Day,Weekday,No,No,6357
3,2018,Monday,8:00,Day,Weekday,No,No,6358
3,2018,Monday,12:00,Day,Weekday,No,No,6359
3,2018,Monday,12:02,Day,Weekday,No,No,6360
3,2018,Monday,13:43,Day,Weekday,No,No,6361
3,2018,Monday,14:29,Day,Weekday,No,No,6362
3,2018,Monday,16:20,Day,Weekday,No,No,6363
3,2018,Monday,16:50,Day,Weekday,No,No,6364
3,2018,Monday,20:34,Night,Weekday,No,No,6365
3,2018,Monday,20:36,Night,Weekday,No,No,6366
3,2018,Saturday,0:00,Night,Weekend,No,No,6367
3,2018,Saturday,1:15,Night,Weekend,No,No,6368
3,2018,Saturday,2:00,Night,Weekend,No,No,6369
3,2018,Saturday,2:30,Night,Weekend,No,No,6370
3,2018,Saturday,2:50,Night,Weekend,No,No,6371
3,2018,Saturday,4:56,Night,Weekend,No,No,6372
3,2018,Saturday,5:20,Night,Weekend,No,No,6373
3,2018,Saturday,7:57,Day,Weekend,No,Yes,6374
3,2018,Saturday,10:00,Day,Weekend,No,No,6375
3,2018,Saturday,12:40,Day,Weekend,No,Yes,6376
3,2018,Saturday,12:45,Day,Weekend,No,No,6377
3,2018,Saturday,14:00,Day,Weekend,No,No,6378
3,2018,Saturday,14:50,Day,Weekend,No,Yes,6379
3,2018,Saturday,15:20,Day,Weekend,No,No,6380
3,2018,Saturday,16:20,Day,Weekend,No,No,6381
3,2018,Saturday,17:00,Day,Weekend,No,No,6382
3,2018,Saturday,17:25,Day,Weekend,No,No,6383
3,2018,Saturday,20:00,Night,Weekend,No,No,6384
3,2018,Saturday,21:00,Night,Weekend,No,Yes,6385
3,2018,Sunday,1:45,Night,Weekend,No,No,6386
3,2018,Sunday,3:00,Night,Weekend,No,No,6387
3,2018,Sunday,3:30,Night,Weekend,No,No,6388
3,2018,Sunday,10:55,Day,Weekend,No,No,6389
3,2018,Sunday,11:00,Day,Weekend,No,No,6390
3,2018,Sunday,11:35,Day,Weekend,No,No,6391
3,2018,Sunday,18:00,Night,Weekend,No,No,6392
3,2018,Sunday,22:47,Night,Weekend,No,No,6393
3,2018,Sunday,23:00,Night,Weekend,No,No,6394
3,2018,Thursday,8:00,Day,Weekday,No,Yes,6395
3,2018,Thursday,8:20,Day,Weekday,No,No,6396
3,2018,Thursday,9:20,Day,Weekday,No,No,6397
3,2018,Thursday,10:20,Day,Weekday,No,No,6398
3,2018,Thursday,10:30,Day,Weekday,No,Yes,6399
3,2018,Thursday,11:00,Day,Weekday,No,No,6400
3,2018,Thursday,15:05,Day,Weekday,No,No,6401
3,2018,Thursday,15:13,Day,Weekday,No,No,6402
3,2018,Thursday,15:34,Day,Weekday,No,No,6403
3,2018,Thursday,16:30,Day,Weekday,No,No,6404
3,2018,Thursday,18:43,Night,Weekday,No,No,6405
3,2018,Thursday,23:30,Night,Weekday,No,No,6406
3,2018,Tuesday,6:45,Day,Weekday,No,No,6407
3,2018,Tuesday,7:18,Day,Weekday,No,No,6408
3,2018,Tuesday,10:00,Day,Weekday,No,No,6409
3,2018,Tuesday,16:00,Day,Weekday,No,No,6410
3,2018,Tuesday,17:30,Day,Weekday,No,No,6411
3,2018,Tuesday,18:43,Night,Weekday,No,No,6412
